Data publisher,Dataset,Dataset Rights,Collector name,Collector number,Field number,GUID,Date collected,Institution code,Collection code,Catalogue No,Basis of record,Image url,Last indexed,Identifier,Identification date,Scientific name,Author,Scientific name (interpreted),Kingdom,Phylum,Class,Order,Family,Genus,Country,Country (interpreted),Locality,County,Continent or Ocean,State/Province,Region,Publisher country,Latitude,Longitude,Coordinate precision,Cell id,Centi cell id,Min depth,Max depth,Max depth,Min altitude,Max altitude,Altitude precision,GBIF portal url,GBIF webservice url,
Australian Antarctic Data Centre,National Whale and Dolphin Sightings and Strandings Database,Data are freely available through GBIF OBIS SCAR-MarBIN and through the AADC web site. If substantial parts of the database is used for other data or information products please acknowledge the source.,,,,,1999-01-14 00:00:00.0,AADC,NSSD,NSSD-6006,Observation,,2011-06-22 21:26:33.0,,,Lagenorhynchus cruciger,(Quoy and Gaimard1824),Lagenorhynchus cruciger,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Lagenorhynchus,Australia,Australia,,,,,Australia and New Zealand,Australia,-48.65,95.73333,500,15035,37,0,0,,,,,http://data.gbif.org/occurrences/96106173,http://data.gbif.org/ws/rest/occurrence/get?key=96106173
Australian Antarctic Data Centre,National Whale and Dolphin Sightings and Strandings Database,Data are freely available through GBIF OBIS SCAR-MarBIN and through the AADC web site. If substantial parts of the database is used for other data or information products please acknowledge the source.,,,,,1987-11-16 00:00:00.0,AADC,NSSD,NSSD-3909,Observation,,2011-06-22 21:26:11.0,,,Megaptera novaeangliae,(Borowski1781),Megaptera novaeangliae,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Megaptera,Australia,Australia,Half mile off Norfolk Isl,,,,Australia and New Zealand,Australia,-29.083334,168.01666,500,21948,90,0,0,,,,,http://data.gbif.org/occurrences/96106626,http://data.gbif.org/ws/rest/occurrence/get?key=96106626
Australian Antarctic Data Centre,National Whale and Dolphin Sightings and Strandings Database,Data are freely available through GBIF OBIS SCAR-MarBIN and through the AADC web site. If substantial parts of the database is used for other data or information products please acknowledge the source.,,,,,1984-07-18 00:00:00.0,AADC,NSSD,NSSD-3967,Observation,,2011-06-22 21:26:12.0,,,Megaptera novaeangliae,(Borowski1781),Megaptera novaeangliae,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Megaptera,Australia,Australia,Lady Elliott Island,,,,Australia and New Zealand,Australia,-24.116667,152.7,500,23732,87,0,0,,,,,http://data.gbif.org/occurrences/96106658,http://data.gbif.org/ws/rest/occurrence/get?key=96106658
Australian Antarctic Data Centre,National Whale and Dolphin Sightings and Strandings Database,Data are freely available through GBIF OBIS SCAR-MarBIN and through the AADC web site. If substantial parts of the database is used for other data or information products please acknowledge the source.,,,,,1992-10-05 00:00:00.0,AADC,NSSD,NSSD-4385,Observation,,2011-06-22 21:26:17.0,,,Megaptera novaeangliae,(Borowski1781),Megaptera novaeangliae,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Megaptera,Australia,Australia,East side Montague Island,,,,Australia and New Zealand,Australia,-36.266666,150.21666,500,19410,72,0,0,,,,,http://data.gbif.org/occurrences/96106896,http://data.gbif.org/ws/rest/occurrence/get?key=96106896
Australian Antarctic Data Centre,National Whale and Dolphin Sightings and Strandings Database,Data are freely available through GBIF OBIS SCAR-MarBIN and through the AADC web site. If substantial parts of the database is used for other data or information products please acknowledge the source.,,,,,1992-06-25 00:00:00.0,AADC,NSSD,NSSD-4432,Observation,,2011-06-22 21:26:43.0,,,Physeter macrocephalus,Linnaeus1758,Physeter macrocephalus,Animalia,Chordata,Mammalia,Cetacea,Physeteridae,Physeter,Australia,Australia,South of Kangaroo Island,,,,Australia and New Zealand,Australia,-36.916668,137.08333,500,19397,0,0,0,,,,,http://data.gbif.org/occurrences/96106928,http://data.gbif.org/ws/rest/occurrence/get?key=96106928
Australian Antarctic Data Centre,National Whale and Dolphin Sightings and Strandings Database,Data are freely available through GBIF OBIS SCAR-MarBIN and through the AADC web site. If substantial parts of the database is used for other data or information products please acknowledge the source.,,,,,1979-03-17 00:00:00.0,AADC,NSSD,NSSD-4911,Observation,,2011-06-22 21:26:45.0,,,Orcinus orca,Linnaeus1758,Orcinus orca,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Orcinus,Australia,Australia,,,,,Australia and New Zealand,Australia,-34.55,119.63333,500,20099,46,0,0,,,,,http://data.gbif.org/occurrences/96107143,http://data.gbif.org/ws/rest/occurrence/get?key=96107143
Australian Antarctic Data Centre,National Whale and Dolphin Sightings and Strandings Database,Data are freely available through GBIF OBIS SCAR-MarBIN and through the AADC web site. If substantial parts of the database is used for other data or information products please acknowledge the source.,,,,,1994-11-08 00:00:00.0,AADC,NSSD,NSSD-4957,Observation,,2011-06-22 21:26:24.0,,,Megaptera novaeangliae,(Borowski1781),Megaptera novaeangliae,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Megaptera,Australia,Australia,off Montague Island,,,,Australia and New Zealand,Australia,-36.266666,150.25,500,19410,72,0,0,,,,,http://data.gbif.org/occurrences/96107175,http://data.gbif.org/ws/rest/occurrence/get?key=96107175
Australian Antarctic Data Centre,National Whale and Dolphin Sightings and Strandings Database,Data are freely available through GBIF OBIS SCAR-MarBIN and through the AADC web site. If substantial parts of the database is used for other data or information products please acknowledge the source.,,,,,1996-06-26 00:00:00.0,AADC,NSSD,NSSD-5830,Observation,,2011-06-22 21:26:46.0,,,Physeter macrocephalus,Linnaeus1758,Physeter macrocephalus,Animalia,Chordata,Mammalia,Cetacea,Physeteridae,Physeter,Australia,Australia,,,,,Australia and New Zealand,Australia,-20.416666,114.46667,500,25134,54,0,0,,,,,http://data.gbif.org/occurrences/96107413,http://data.gbif.org/ws/rest/occurrence/get?key=96107413
Australian Antarctic Data Centre,National Whale and Dolphin Sightings and Strandings Database,Data are freely available through GBIF OBIS SCAR-MarBIN and through the AADC web site. If substantial parts of the database is used for other data or information products please acknowledge the source.,,,,,1996-09-13 00:00:00.0,AADC,NSSD,NSSD-5902,Observation,,2011-06-22 21:26:31.0,,,Megaptera novaeangliae,(Borowski1781),Megaptera novaeangliae,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Megaptera,Australia,Australia,5m from wandoo platform,,,,Australia and New Zealand,Australia,-20.133333,116.416664,500,25136,84,0,0,,,,,http://data.gbif.org/occurrences/96107445,http://data.gbif.org/ws/rest/occurrence/get?key=96107445
Australian Antarctic Data Centre,National Whale and Dolphin Sightings and Strandings Database,Data are freely available through GBIF OBIS SCAR-MarBIN and through the AADC web site. If substantial parts of the database is used for other data or information products please acknowledge the source.,,,,,1997-08-21 00:00:00.0,AADC,NSSD,NSSD-6427,Observation,,2011-06-22 21:26:37.0,,,Megaptera novaeangliae,(Borowski1781),Megaptera novaeangliae,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Megaptera,Australia,Australia,,,,,Australia and New Zealand,Australia,-16.016666,123.3,500,26583,93,0,0,,,,,http://data.gbif.org/occurrences/96107660,http://data.gbif.org/ws/rest/occurrence/get?key=96107660
